file,timeY,resultY,timeZ,resultZ,timeC,resultC,resultDc,smtTimeDc,smtTimeDO,smtTimeDOOOI,smtTimeDOI,resultDO,resultDOOOI,resultDOI,result
constraints-cooking08,0.0,sat,0.01,sat,0.05,sat,sat,0.03,0.03,0.04,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-cooking09,0.0,sat,0.01,sat,0.06,sat,sat,0.02,0.02,0.05,0.07,$\delta$,$\delta$,$\delta$,sat
constraints-cooking10,0.0,sat,0.01,sat,0.07,sat,sat,0.04,0.02,0.07,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-cooking11,0.0,sat,,,0.14,sat,sat,0.04,0.03,0.03,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-cooking12,0.0,sat,0.01,sat,0.07,sat,sat,0.02,0.02,0.04,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-cooking13,0.0,sat,0.01,sat,0.05,sat,sat,0.03,0.02,0.04,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-cooking14,0.0,sat,0.01,sat,0.07,sat,sat,0.03,0.03,0.04,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-cooking15,0.0,sat,0.01,sat,0.06,sat,sat,0.05,0.03,0.27,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-cooking16,0.0,sat,0.01,sat,0.07,sat,sat,0.05,0.02,0.16,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-cooking17,0.0,sat,0.01,sat,0.04,sat,sat,0.04,0.03,0.21,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-cooking18,0.0,sat,0.02,sat,0.05,sat,sat,0.04,0.05,0.06,0.06,$\delta$,$\delta$,$\delta$,sat
constraints-cooking19,0.0,sat,0.03,sat,0.08,sat,sat,0.04,0.03,0.04,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-cooking20,0.0,sat,0.02,sat,0.08,sat,sat,0.05,0.03,0.08,0.06,$\delta$,$\delta$,$\delta$,sat
constraints-cooking21,0.0,sat,0.02,sat,0.09,sat,sat,0.06,0.04,0.08,0.06,$\delta$,$\delta$,$\delta$,sat
constraints-cooking22,0.0,sat,0.02,sat,0.07,sat,sat,0.04,0.05,0.1,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-cooking23,0.0,sat,0.03,sat,0.1,sat,sat,0.05,0.04,0.05,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-10,0.0,sat,0.01,sat,0.05,sat,sat,0.04,0.03,0.06,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-100,0.02,sat,0.1,sat,0.64,sat,sat,0.43,0.43,0.4,0.44,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-150,0.07,sat,0.22,sat,1.51,sat,sat,0.99,1.07,0.86,0.96,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-2,0.0,sat,,,0.04,sat,sat,0.01,0.0,0.01,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-20,0.0,sat,0.02,sat,0.1,sat,sat,0.06,0.05,0.04,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-3,0.0,sat,0.01,sat,0.06,sat,sat,0.03,0.02,0.01,0.01,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-30,0.01,sat,0.03,sat,0.12,sat,sat,0.1,0.08,0.09,0.11,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-4,0.0,sat,0.01,sat,0.02,sat,sat,0.01,0.01,0.05,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-40,0.01,sat,0.03,sat,0.23,sat,sat,0.13,0.09,0.1,0.14,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-5,0.0,sat,,,0.2,sat,sat,0.01,0.01,0.04,0.02,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-50,0.01,sat,0.04,sat,0.23,sat,sat,0.19,0.14,0.45,0.16,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-6,0.0,sat,,,0.04,sat,sat,0.02,0.02,0.02,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-7,0.0,sat,0.01,sat,0.2,sat,sat,0.02,0.01,0.03,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-8,0.0,sat,0.01,sat,0.03,sat,sat,0.02,0.01,0.03,0.02,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-depth-9,0.0,sat,,,0.04,sat,sat,0.02,0.02,0.03,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-matrix1x1.pddl,0.0,sat,,,0.03,sat,sat,0.0,0.0,0.02,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-matrix2x2.pddl,0.0,sat,0.01,sat,0.04,sat,sat,0.04,0.03,0.03,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-matrix3x3.pddl,0.0,sat,0.01,sat,0.05,sat,sat,0.16,0.08,0.49,0.1,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-matrix4x4.pddl,0.0,sat,0.03,sat,0.12,sat,sat,0.62,0.24,0.48,0.35,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-matrix5x5.pddl,0.01,sat,0.05,sat,0.27,sat,sat,1.94,0.61,0.62,0.84,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-matrix6x6.pddl,0.01,sat,0.13,sat,0.56,sat,sat,5.24,1.24,7.57,1.16,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-matrix7x7.pddl,0.02,sat,0.21,sat,0.97,sat,sat,12.08,2.83,14.51,2.34,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-matrix8x8.pddl,0.03,sat,0.39,sat,1.71,sat,sat,26.54,5.64,34.59,4.47,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-1,0.0,sat,0.01,sat,0.03,sat,sat,0.02,0.02,0.02,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-10,0.01,sat,0.04,sat,0.19,sat,sat,0.72,0.18,0.16,0.2,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-2,0.0,sat,0.01,sat,0.04,sat,sat,0.01,0.01,0.08,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-20,0.01,sat,0.17,sat,1.77,sat,sat,10.46,1.44,1.3,1.16,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-3,0.0,sat,,,0.05,sat,sat,0.04,0.02,0.04,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-30,0.03,sat,0.59,sat,4.73,sat,sat,68.11,5.22,5.25,4.75,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-4,0.0,sat,0.02,sat,0.07,sat,sat,0.07,0.05,0.07,0.06,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-40,0.05,sat,1.53,sat,13.56,sat,sat,263.79,14.07,79.58,15.38,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-5,0.0,sat,0.02,sat,0.05,sat,sat,0.1,0.06,0.06,0.06,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-50,0.08,sat,4.65,sat,38.92,sat,sat,751.42,30.67,23.12,25.82,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-6,0.0,sat,0.02,sat,0.05,sat,sat,0.14,0.05,0.06,0.07,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-60,0.11,sat,10.67,sat,81.37,sat,sat,1899.92,61.51,43.92,51.52,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-7,0.0,sat,0.02,sat,0.08,sat,sat,0.22,0.09,0.08,0.1,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-70,0.16,sat,12.1,sat,136.32,sat,sat,4161.19,109.8,79.2,90.46,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-8,0.0,sat,0.03,sat,0.12,sat,sat,0.31,0.1,0.11,0.12,$\delta$,$\delta$,$\delta$,sat
constraints-tempo-width-9,0.0,sat,0.03,sat,0.18,sat,sat,0.46,0.13,0.12,0.14,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.02,sat,0.12,sat,0.55,sat,sat,36.29,6.86,4.56,5.28,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.02,sat,0.09,sat,0.37,sat,sat,14.53,3.39,2.0,2.55,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.0,sat,0.02,sat,0.05,sat,sat,0.11,0.05,0.05,0.07,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.0,sat,0.02,sat,0.05,sat,sat,0.2,0.1,0.13,0.11,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.01,sat,0.04,sat,0.14,sat,sat,2.09,0.65,0.62,0.57,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.0,sat,,,0.06,sat,sat,0.05,0.03,0.04,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.0,sat,0.02,sat,0.08,sat,sat,0.12,0.06,0.08,0.09,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.0,sat,,,0.05,sat,sat,0.13,0.07,0.1,0.09,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.0,sat,0.02,sat,0.05,sat,sat,0.14,0.07,0.15,0.09,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.0,sat,,,0.05,sat,sat,0.06,0.04,0.03,0.06,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.01,sat,0.03,sat,0.1,sat,sat,0.61,0.27,0.95,0.25,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.0,sat,0.01,sat,0.09,sat,sat,0.02,0.03,0.02,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.01,sat,0.06,sat,0.2,sat,sat,4.77,1.3,0.87,1.05,$\delta$,$\delta$,$\delta$,sat
constraints-temporal-machine-shop-2...,0.02,sat,0.1,sat,0.47,sat,sat,22.63,4.8,3.05,3.62,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-03,0.0,sat,,,0.05,sat,sat,0.0,0.02,0.06,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-04,0.0,sat,0.01,sat,0.04,sat,sat,0.02,0.02,0.06,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-05,0.0,sat,,,0.04,sat,sat,0.01,0.04,0.03,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-06,0.0,sat,0.01,sat,0.02,sat,sat,0.06,0.04,0.06,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-07,0.0,sat,0.01,sat,0.05,sat,sat,0.05,0.03,0.06,0.05,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-08,0.0,sat,0.01,sat,0.05,sat,sat,0.05,0.03,0.06,0.1,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-09,0.0,sat,0.02,sat,0.04,sat,sat,0.05,0.04,0.04,0.04,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-10,0.0,sat,,,0.06,sat,sat,0.02,0.01,0.03,0.03,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-20,0.0,sat,0.02,sat,0.09,sat,sat,0.35,0.15,0.16,0.17,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-30,0.0,sat,0.03,sat,0.09,sat,sat,0.54,0.22,0.21,0.23,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-40,0.01,sat,0.04,sat,0.14,sat,sat,2.18,0.69,0.55,0.58,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-60,0.01,sat,0.06,sat,0.26,sat,sat,7.29,1.61,1.26,1.6,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-70,0.01,sat,0.07,sat,0.19,sat,sat,10.71,1.87,1.54,1.86,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-80,0.01,sat,0.09,sat,0.24,sat,sat,15.96,2.54,2.08,2.58,$\delta$,$\delta$,$\delta$,sat
constraints-tms-2-3-light-90,0.01,sat,0.09,sat,0.3,sat,sat,25.82,3.76,4.2,3.67,$\delta$,$\delta$,$\delta$,sat
consts1.t2.c_Iteration1_Lasso_4-pie...,6.01,sat,2.6,sat,10.4,sat,,,22.18,17.36,16.17,$\delta$,$\delta$,$\delta$,sat
curious4.t2.c_Iteration1_Lasso_4-pi...,85.58,unsat,326.51,unsat,118.09,unsat,,,22339.0,34129.6,20757.5,$\delta$,$\delta$,$\delta$,unsat
current_frame.base,0.01,unsat,0.02,unsat,0.1,unsat,unsat,7.75,0.18,0.23,0.23,$\delta$,$\delta$,$\delta$,unsat
current_frame.induction,0.0,unsat,0.03,unsat,0.1,unsat,unsat,8.49,0.08,0.16,0.1,$\delta$,$\delta$,$\delta$,unsat
d100.3,0.01,sat,0.04,sat,0.3,sat,sat,8410.81,27388.7,10024.8,13822.3,$\delta$,$\delta$,$\delta$,sat
d110.6,0.02,sat,0.05,sat,0.61,sat,sat,2774.12,8880.6,5782.41,8047.33,$\delta$,$\delta$,$\delta$,sat
d120.7,0.01,sat,0.05,sat,0.33,sat,sat,1023.85,3575.08,4134.85,5044.49,$\delta$,$\delta$,$\delta$,sat
d130.1,0.01,sat,0.04,sat,0.33,sat,sat,6763.84,6776.82,10432.9,11181.0,$\delta$,$\delta$,$\delta$,sat
d40.5,0.01,sat,0.05,sat,0.37,sat,sat,277.42,15414.7,2198.97,2006.9,$\delta$,$\delta$,$\delta$,sat
d50.9,0.03,sat,0.05,sat,0.7,sat,sat,29358.5,12785.5,,,$\delta$,,,sat
d60.2,0.12,sat,0.09,sat,0.87,sat,sat,7159.02,11946.7,676.87,980.1,$\delta$,$\delta$,$\delta$,sat
d70.3,0.01,sat,0.04,sat,0.17,sat,sat,3336.24,341.22,252.58,352.99,$\delta$,$\delta$,$\delta$,sat
d80.3,0.02,sat,0.05,sat,0.36,sat,sat,3269.27,13191.1,13862.1,2233.21,$\delta$,$\delta$,$\delta$,sat
d90.7,0.01,sat,0.05,sat,0.2,sat,sat,2923.34,17317.3,884.37,1887.4,$\delta$,$\delta$,$\delta$,sat
danoint-166,45.78,sat,10.82,sat,1365.64,sat,sat,1406.84,144.74,120.19,151.8,$\delta$,$\delta$,$\delta$,sat
danoint-266,46.01,sat,5.67,sat,1144.9,sat,sat,1399.79,144.91,132.32,152.12,$\delta$,$\delta$,$\delta$,sat
danoint-30,0.01,unsat,0.05,unsat,0.57,unsat,,,,,,,,,unsat
danoint-50,1.14,unsat,0.07,unsat,0.64,unsat,,,,,,,,,unsat
danoint-65,,,34348.24,unsat,,,,,,,,,,,unsat
danoint-66,,,2319.98,sat,,,,,,,,,,,sat
disj_nightmare.t2.c_Iteration1_Loop...,3.4,sat,67.26,sat,99.98,sat,,,,,,,,,sat
disj_nightmare.t2.c_Iteration1_Loop...,0.69,unsat,3.52,unsat,730.96,unsat,,,,,,,,,unsat
disj_nightmare.t2.c_Iteration1_Loop...,914.15,sat,289.29,sat,1655.49,sat,,,,,,,,,sat
disj_nightmare.t2.c_Iteration2_Loop...,4.09,sat,31.75,sat,96.41,sat,,,,,,,,,sat
disj_nightmare.t2.c_Iteration2_Loop...,0.72,unsat,3.96,unsat,65.12,unsat,,,,,,,,,unsat
disj_nightmare.t2.c_Iteration2_Loop...,59.34,sat,119.16,sat,536.45,sat,,,,,,,,,sat
division_dijkstra-node701,0.0,unsat,,,0.05,unsat,unsat,0.03,0.01,0.01,0.01,,,,unsat
dom_rand_70_300_1155482584_3.lp,0.72,sat,0.69,sat,8.94,sat,,,,,,,,,sat
dropbuf.t2.c_Iteration3_Loop_4-piec...,1.8,sat,53.39,sat,157.63,sat,,,,,,,,,sat
dropbuf.t2.c_Iteration3_Loop_7-phas...,8.93,sat,31.09,sat,169.09,sat,,,4121.37,3672.38,4432.41,$\delta$,$\delta$,$\delta$,sat
ecoliFBAyicesTest-15875-16,0.05,sat,0.55,sat,378.02,sat,sat,0.54,0.34,0.33,0.45,$\delta$,$\delta$,$\delta$,sat
ecoliFBAyicesTest-1875-2,0.04,sat,0.55,sat,387.62,sat,sat,0.53,0.32,0.34,0.44,$\delta$,$\delta$,$\delta$,sat
ecoliFBAyicesTest-31875-32,0.05,sat,0.56,sat,348.84,sat,sat,0.55,0.33,0.34,0.34,$\delta$,$\delta$,$\delta$,sat
ecoliFBAyicesTest-3875-4,0.05,sat,0.55,sat,376.28,sat,sat,0.54,0.36,0.35,0.45,$\delta$,$\delta$,$\delta$,sat
ecoliFBAyicesTest-500,0.04,sat,0.55,sat,365.68,sat,sat,0.58,0.35,0.36,0.48,$\delta$,$\delta$,$\delta$,sat
ecoliFBAyicesTest-63875-64,0.05,sat,0.56,sat,336.3,sat,sat,0.56,0.33,1.37,0.34,$\delta$,$\delta$,$\delta$,sat
ecoliFBAyicesTest-750,0.04,sat,0.54,sat,362.98,sat,sat,0.51,0.33,0.29,0.33,$\delta$,$\delta$,$\delta$,sat
ecoliFBAyicesTest-875,0.04,sat,0.54,sat,362.46,sat,sat,0.51,0.33,0.33,0.34,$\delta$,$\delta$,$\delta$,sat
ecoliMILPglycerolYices3-100000,,,,,,,sat,19.4,3.75,13.49,4.84,$\delta$,$\delta$,$\delta$,sat
ecoliMILPglycerolYices3-300000,14694.75,unsat,,,,,,,,,,,,,unsat
ecoliMILPglycerolYices3-5000,0.56,sat,,,10817.06,sat,sat,18.14,3.79,13.62,3.8,$\delta$,$\delta$,$\delta$,sat
ecoliMILPglycerolYices3-50000,57.81,sat,,,,,sat,18.17,3.95,4.07,4.1,$\delta$,$\delta$,$\delta$,sat
ecoliMILPglycerolYices3-60000,45.64,sat,,,,,sat,18.16,4.01,4.29,4.08,$\delta$,$\delta$,$\delta$,sat
ecoliMILPglycerolYices3-70000,,,,,,,sat,18.23,3.88,14.55,4.5,$\delta$,$\delta$,$\delta$,sat
ecoliMILPglycerolYices3-80000,20217.95,sat,,,,,sat,19.3,4.06,4.11,4.29,$\delta$,$\delta$,$\delta$,sat
ecoliMILPglycerolYices3-90000,7242.11,sat,,,,,sat,20.53,3.8,14.31,3.81,$\delta$,$\delta$,$\delta$,sat
efegp.t2.c_Iteration1_Lasso_3-piece...,5.65,unsat,18.88,unsat,17.68,unsat,,,587.56,606.69,585.99,$\delta$,$\delta$,$\delta$,unsat
efegp.t2.c_Iteration1_Lasso_4-piece...,55.95,unsat,3065.09,unsat,136.32,unsat,,,1592.85,2174.26,1913.64,$\delta$,$\delta$,$\delta$,unsat
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_...,0.69,sat,8.2,sat,38.35,sat,,,64.56,55.43,61.16,$\delta$,$\delta$,$\delta$,sat
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_...,3.58,sat,7.98,sat,79.02,sat,,,1007.91,999.83,1062.5,$\delta$,$\delta$,$\delta$,sat
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_...,3.99,sat,5.22,sat,9.38,sat,,,1217.29,1152.31,1165.17,$\delta$,$\delta$,$\delta$,sat
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_...,14.35,sat,47.75,sat,63.23,sat,,,,,,,,,sat
elmhes.c.i.elmhes.pl.t2.nor.t2.rlgf...,50.46,sat,29.56,sat,118.86,sat,,,37248.9,30300.8,37070.0,$\delta$,$\delta$,$\delta$,sat
elmhes.t2.c_Iteration2_Loop_7-phase...,1.0,sat,3.58,sat,22.05,sat,,,99.23,85.67,96.02,$\delta$,$\delta$,$\delta$,sat
elmhes.t2.c_Iteration4_Loop_7-phase...,6.69,sat,4.21,sat,36.29,sat,,,62.47,62.28,62.53,$\delta$,$\delta$,$\delta$,sat
elmhes.t2.c_Iteration5_Loop_4-piece...,7.62,sat,72.48,sat,56.38,sat,,,,,,,,,sat
elmhes.t2.c_Iteration5_Loop_7-phase...,96.5,sat,133.6,sat,286.25,sat,,,2156.07,2475.65,2437.51,$\delta$,$\delta$,$\delta$,sat
eric.t2.c_Iteration1_Lasso_2-pieceT...,2.28,sat,18.0,sat,60.76,sat,,,2.07,2.15,2.09,$\delta$,$\delta$,$\delta$,sat
eric.t2.c_Iteration1_Lasso_3-pieceT...,121.98,sat,131.5,sat,556.38,sat,,,22.26,22.74,24.11,$\delta$,$\delta$,$\delta$,sat
eric.t2.c_Iteration1_Lasso_4-pieceT...,469.26,sat,2554.49,sat,3639.34,sat,,,350.48,350.5,348.78,$\delta$,$\delta$,$\delta$,sat
eric.t2.c_Iteration1_Lasso_7-phaseT...,0.23,unsat,13.16,unsat,30.88,unsat,unsat,38964.5,6.56,7.61,6.42,$\delta$,$\delta$,$\delta$,unsat
eric.t2.c_Iteration1_Loop_4-pieceTe...,0.68,unsat,19.43,unsat,55.94,unsat,,,1236.05,1501.65,1240.17,$\delta$,$\delta$,$\delta$,unsat
eric.t2.c_Iteration1_Loop_7-phaseTe...,0.3,unsat,6.38,unsat,3.35,unsat,unsat,10278.5,126.11,131.57,129.48,$\delta$,$\delta$,$\delta$,unsat
eric2.t2.c_Iteration3_Loop_7-phaseT...,2.35,sat,1.56,sat,10.63,sat,sat,101.93,0.46,0.5,0.48,$\delta$,$\delta$,$\delta$,sat
ex11.t2.c_Iteration1_Lasso_2-pieceT...,16.85,unsat,39.91,unsat,53.9,unsat,,,778.86,741.6,793.01,$\delta$,$\delta$,$\delta$,unsat
ex11.t2.c_Iteration1_Lasso_3-pieceT...,,,,,14900.44,unsat,,,7059.32,8038.85,7458.6,$\delta$,$\delta$,$\delta$,unsat
ex11.t2.c_Iteration1_Lasso_7-phaseT...,0.63,unsat,113.02,unsat,162.23,unsat,,,3817.68,4048.44,4363.98,$\delta$,$\delta$,$\delta$,unsat
fir.t2.c_Iteration4_Loop_4-pieceTem...,2.73,sat,63.54,sat,88.71,sat,,,,,,,,,sat
fir.t2.c_Iteration4_Loop_6-phaseTem...,1.73,sat,10.29,sat,45.62,sat,,,1078.91,1075.97,1069.44,$\delta$,$\delta$,$\delta$,sat
fir.t2.c_Iteration4_Loop_7-phaseTem...,10.9,sat,46.81,sat,210.22,sat,,,2734.46,2754.51,2478.0,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_2-pi...,10.67,sat,113.6,sat,278.75,sat,,,29773.6,28228.4,30253.3,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_3-le...,3.18,sat,54.8,sat,77.9,sat,,,4445.36,5133.95,5262.85,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_3-ph...,1.08,sat,23.76,sat,43.58,sat,,,1957.55,2191.86,2221.89,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_3-pi...,149.24,sat,1899.25,sat,3100.97,sat,,,,,,,,,sat
firewire.t2.c_Iteration1_Lasso_4-le...,7.82,sat,171.9,sat,301.62,sat,,,26648.2,29369.6,32717.6,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_4-ph...,2.97,sat,94.85,sat,145.06,sat,,,10262.4,10002.3,10243.8,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_4-pi...,4647.42,sat,9744.12,sat,16576.45,sat,,,,,,,,,sat
firewire.t2.c_Iteration1_Lasso_5-ph...,13.86,sat,216.54,sat,803.56,sat,,,20661.8,22179.1,20875.2,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_6-ne...,2.61,sat,49.58,sat,79.98,sat,,,8468.85,9172.56,9181.0,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_6-ph...,51.03,sat,941.58,sat,2574.42,sat,,,39809.8,39504.1,,$\delta$,$\delta$,,sat
firewire.t2.c_Iteration1_Lasso_7-ne...,3.55,sat,62.29,sat,112.08,sat,,,12914.3,13124.9,14599.4,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration1_Lasso_7-ph...,2085.6,sat,3650.37,sat,4922.98,sat,,,,,,,,,sat
firewire.t2.c_Iteration3_Loop_4-pie...,2.57,sat,15.51,sat,42.41,sat,,,30531.5,30349.3,32379.7,$\delta$,$\delta$,$\delta$,sat
firewire.t2.c_Iteration3_Loop_7-pha...,2.6,sat,9.98,sat,631.22,sat,,,669.96,618.65,677.17,$\delta$,$\delta$,$\delta$,sat
fixnet-1000,1.06,unsat,5.42,unsat,11.33,unsat,,,,,,,,,unsat
fixnet-3000,33789.0,unsat,16555.35,unsat,6605.8,unsat,,,,,,,,,unsat
fixnet-5000,,,24432.22,sat,,,,,,,,,,,sat
fixnet-7000,1529.78,sat,566.4,sat,14175.49,sat,,,,,,,,,sat
frame_prop.base,0.0,unsat,0.09,unsat,0.04,unsat,unsat,0.11,0.05,0.05,0.05,$\delta$,$\delta$,$\delta$,unsat
frame_prop.induction,0.0,unsat,0.08,unsat,0.05,unsat,unsat,0.07,0.03,0.03,0.03,$\delta$,$\delta$,$\delta$,unsat
fs_frame_gap.base,0.01,unsat,0.1,unsat,0.13,unsat,unsat,3.78,0.13,0.16,0.13,$\delta$,$\delta$,$\delta$,unsat
fs_frame_gap.induction,0.01,unsat,0.1,unsat,0.14,unsat,unsat,4.17,0.15,0.16,0.15,$\delta$,$\delta$,$\delta$,unsat
fs_init_no_op_accs.base,0.0,unsat,0.02,unsat,0.04,unsat,unsat,0.02,0.03,0.03,0.03,,,,unsat
fs_init_no_op_accs.induction,0.0,unsat,0.07,unsat,0.03,unsat,unsat,0.05,0.04,0.04,0.05,,,,unsat
fs_no_op_accs.base,0.01,unsat,0.08,unsat,0.13,unsat,unsat,3.05,0.12,0.15,0.15,$\delta$,$\delta$,$\delta$,unsat
fs_no_op_accs.induction,0.01,unsat,0.1,unsat,0.1,unsat,unsat,5.13,0.1,0.13,0.14,$\delta$,$\delta$,$\delta$,unsat
fs_not_sc_seen.base,0.0,unsat,0.07,unsat,0.03,unsat,unsat,0.02,0.02,0.02,0.05,,,,unsat
fs_not_sc_seen.induction,0.0,unsat,0.08,unsat,0.03,unsat,unsat,0.02,0.03,0.03,0.04,,,,unsat
fs_window.base,0.0,unsat,0.09,unsat,0.13,unsat,unsat,9.47,0.14,0.16,0.15,$\delta$,$\delta$,$\delta$,unsat
fs_window.induction,0.01,unsat,0.1,unsat,0.13,unsat,unsat,35.65,0.19,1.01,0.25,$\delta$,$\delta$,$\delta$,unsat
fun4.t2.c_Iteration1_Lasso_3-pieceT...,22.37,sat,44.82,sat,64.55,sat,,,22.76,24.0,25.24,$\delta$,$\delta$,$\delta$,sat
fun4.t2.c_Iteration1_Lasso_4-pieceT...,1143.16,sat,231.6,sat,1110.69,sat,,,372.63,375.79,353.82,$\delta$,$\delta$,$\delta$,sat
gasburner-prop3-1,0.0,unsat,0.01,unsat,0.04,unsat,unsat,0.01,0.01,0.02,0.02,,,,unsat
gasburner-prop3-10,0.0,unsat,0.08,unsat,0.06,unsat,unsat,0.73,0.42,0.51,0.55,,,,unsat
gasburner-prop3-11,0.0,unsat,0.04,unsat,0.08,unsat,unsat,1.19,0.6,0.67,0.55,,,,unsat
gasburner-prop3-12,0.0,unsat,0.08,unsat,0.08,unsat,unsat,1.41,0.81,0.8,0.76,,,,unsat
gasburner-prop3-13,0.0,unsat,0.09,unsat,0.08,unsat,unsat,1.96,0.99,1.3,1.11,,,,unsat
